text,label
"I was a bit skeptical of a sequel to My BIg Fat Greek Wedding, and rightly so since many sequels are simply cash-grabs. But this was a fantastic film - good story, good laughs, good plot twists, and well-developed characters! The first will always be the classic, but this one actually made me laugh more! Highly recommended!Oh, and the extras are great!",1
enjoyed the family relationship in the movie. interesting how things change while staying the same.,1
"No sequel is better than the original, but this came close. Very funny.",1
This movie to me was better than the first movie .,1
Great for a sequel. Always funny to watch. The saga continues.,1
Great movie. Surpassed my expections which were hight to begin with. As good as Big Fat Greek Wedding if not better.,1
My wife wanted this so I got it for her. We have watched it a couple of times and it is as funny as the first one.,1
Split your sides laughing. A great couples or family movie,1
Love it even as much as the first one!! They did a fantastic job!!,1
If you loved the first one you will love this one also.,1
"I loved the 1st movie so much, I was first in line to see this one when it came out. While it does try a little to hard to replicate the chemistry of the 1st, it falls a little flat in humor at times, but still a great movie.",1
"Such a funny movie, loved it, highly recommend.I was so happy everyone from the first movie returned. Great movie.",1
"Enjoyed it just as much as the first. Maybe more, as all the same lovable characters/actors returned with a few new ones..so it had a sense of familiarity and life goes on. Rare for a sequel to make you laugh as much as the original movie. One for the whole family to laugh at and enjoy! If you haven't seen the original...it's a must, however, you don't have to see it to enjoy the second.",1
It was a great comedy. They caught up on the lives of the many characters from the first movie.,1
I would suggest this blu-ray to any movie watcher.,1
"I heard some negative comments about this follow up movie but, because I loved the first one so much...and viewed it over and over again... I bought this one...it was great! If you loved the first one, you will enjoy the second one! At the end of the movie...you will want more!",1
The whole family loved it as much as the first one.,1
This was a good as the first movie! Definatly have to see first one to understand the dynamic of sequel!,1
This is a really fun feel good movie with an entertaining plot that does a really good job of continuing the story from after the first movie ended. The entire cast from the first movie came back to do the second movie which made it even more fun.,1
My family greatly enjoyed this movie. Family time!,1
This was better than the first. We laughed so hard. It was a fun night.,1
Got the right phone and accessories. Sales person was very helpful and well versed with product,1
"This Movie was a Barrel of Laughs, kept me entertained throughout the movie, and purchased at a great introductory price made it even better...thanks",1
I highly recommend to see this movie. It's a romantic comedy.,1
as with the first movie. it could be any family with interactions like these,1
Great movie loved it great quality I was not disappointed at all.,1
Watched this expecting it to be terrible. Super surprised that it was such a great movie-maybe even better than the first.,1
This is the equal to the first release and is just as funny. The whole family enjoyed alot. Think you will love this light hearted video.,1
Really fun sequel. It was like going home to visit family.,1
Took me back to its predecessor. Equally good or better. Enjoyed it. P,1
The characters were better than the first movie. This family portrays a good family life. .,1
"Long time ago, when it came out I purchased ""My Big Fat Greek Weddng 1"", which I enjoyed so obviously I expected the same from this movie, #2 sequal. I was not disappointed as I enjoyed this movie very much as well. It was a great movie for a family to watch and enjoy.",1
